0.018316	0.51342	0.21107	0.32919	0.51342	0.0075298	0.13534	0.51342	0.32919	0.2636	1	0.41111	0.16901	0.32919	0.51342	0.086774	0.069483	0.2636	0.044551	0.2636	0.51342	0.51342	0.51342	0.41111	0.41111	0.51342	0.2636	0.32919	0.51342	0.32919	0.16901	0.32919	0.21107	0.51342	0.00013791	0.2636	0.41111	0.51342	0.51342	0.41111	0.10837	0.21107	0.086774	0.51342	0.51342	0.51342	0.16901	0.069483	0.51342	0.51342	0.2636	0.10837	0.2636	0.16901	0.51342	0.51342	0.51342	0.2636	0.51342	0.51342
0.018316	0.51342	0.21107	0.32919	0.51342	0.0075298	0.13534	0.51342	0.32919	0.2636	0.41111	1	0.16901	0.32919	0.51342	0.086774	0.069483	0.2636	0.069483	0.2636	0.51342	0.51342	0.51342	0.41111	0.41111	0.51342	0.2636	0.32919	0.51342	0.32919	0.16901	0.32919	0.21107	0.51342	0.00013791	0.2636	0.41111	0.51342	0.51342	0.41111	0.10837	0.21107	0.086774	0.51342	0.51342	0.51342	0.16901	0.069483	0.51342	0.51342	0.2636	0.10837	0.2636	0.16901	0.51342	0.51342	0.51342	0.2636	0.80074	0.51342
0.0075298	0.21107	0.086774	0.13534	0.21107	0.0030956	0.055638	0.21107	0.13534	0.10837	0.16901	0.16901	1	0.13534	0.21107	0.035674	0.028566	0.10837	0.018316	0.10837	0.21107	0.21107	0.21107	0.16901	0.16901	0.21107	0.16901	0.13534	0.21107	0.13534	0.069483	0.13534	0.086774	0.21107	5.6698e-05	0.10837	0.16901	0.21107	0.21107	0.16901	0.044551	0.086774	0.035674	0.21107	0.21107	0.21107	0.069483	0.028566	0.21107	0.21107	0.10837	0.044551	0.10837	0.069483	0.21107	0.21107	0.21107	0.10837	0.21107	0.21107
0.014666	0.41111	0.16901	0.2636	0.41111	0.0060294	0.10837	0.41111	0.2636	0.21107	0.32919	0.32919	0.13534	1	0.41111	0.069483	0.055638	0.21107	0.035674	0.21107	0.41111	0.41111	0.41111	0.32919	0.32919	0.41111	0.21107	0.2636	0.41111	0.2636	0.13534	0.2636	0.16901	0.41111	0.00011043	0.21107	0.32919	0.41111	0.41111	0.32919	0.086774	0.16901	0.069483	0.41111	0.41111	0.41111	0.13534	0.055638	0.41111	0.41111	0.21107	0.086774	0.21107	0.13534	0.41111	0.41111	0.41111	0.21107	0.41111	0.41111
0.022873	0.64118	0.2636	0.41111	0.64118	0.0094036	0.16901	0.64118	0.41111	0.32919	0.51342	0.51342	0.21107	0.41111	1	0.10837	0.086774	0.32919	0.055638	0.32919	0.64118	0.64118	0.64118	0.51342	0.51342	0.64118	0.32919	0.41111	0.64118	0.41111	0.21107	0.41111	0.2636	0.64118	0.00017223	0.32919	0.51342	0.64118	0.64118	0.51342	0.13534	0.2636	0.10837	0.64118	0.64118	0.64118	0.21107	0.086774	0.64118	0.64118	0.32919	0.13534	0.32919	0.21107	0.64118	0.64118	0.64118	0.32919	0.64118	0.64118
0.0038659	0.10837	0.044551	0.069483	0.10837	0.0015893	0.028566	0.10837	0.069483	0.055638	0.086774	0.086774	0.035674	0.069483	0.10837	1	0.014666	0.055638	0.0094036	0.055638	0.10837	0.10837	0.10837	0.086774	0.086774	0.10837	0.055638	0.069483	0.10837	0.069483	0.035674	0.069483	0.044551	0.10837	2.911e-05	0.055638	0.086774	0.10837	0.10837	0.086774	0.022873	0.044551	0.018316	0.10837	0.10837	0.10837	0.035674	0.014666	0.10837	0.10837	0.055638	0.022873	0.055638	0.035674	0.10837	0.10837	0.10837	0.055638	0.10837	0.10837
0.0030956	0.086774	0.035674	0.055638	0.086774	0.0012726	0.022873	0.086774	0.055638	0.044551	0.069483	0.069483	0.028566	0.055638	0.086774	0.014666	1	0.044551	0.0075298	0.044551	0.086774	0.086774	0.086774	0.069483	0.069483	0.086774	0.044551	0.055638	0.086774	0.055638	0.028566	0.055638	0.035674	0.086774	2.3309e-05	0.044551	0.10837	0.086774	0.086774	0.10837	0.028566	0.035674	0.014666	0.086774	0.086774	0.086774	0.028566	0.011744	0.086774	0.086774	0.044551	0.018316	0.044551	0.028566	0.086774	0.086774	0.086774	0.044551	0.086774	0.13534
0.011744	0.32919	0.13534	0.21107	0.32919	0.0048279	0.086774	0.32919	0.21107	0.16901	0.2636	0.2636	0.10837	0.21107	0.32919	0.055638	0.044551	1	0.028566	0.16901	0.32919	0.32919	0.32919	0.2636	0.2636	0.32919	0.16901	0.21107	0.32919	0.21107	0.10837	0.21107	0.13534	0.32919	8.8427e-05	0.16901	0.2636	0.32919	0.32919	0.2636	0.069483	0.13534	0.055638	0.32919	0.32919	0.32919	0.10837	0.044551	0.32919	0.32919	0.16901	0.069483	0.16901	0.10837	0.32919	0.32919	0.32919	0.16901	0.32919	0.32919
0.0019848	0.055638	0.022873	0.035674	0.055638	0.00081599	0.014666	0.055638	0.035674	0.028566	0.044551	0.069483	0.018316	0.035674	0.055638	0.0094036	0.0075298	0.028566	1	0.028566	0.086774	0.055638	0.055638	0.044551	0.044551	0.055638	0.028566	0.035674	0.055638	0.035674	0.018316	0.035674	0.022873	0.055638	2.3309e-05	0.028566	0.044551	0.055638	0.055638	0.044551	0.018316	0.022873	0.0094036	0.055638	0.055638	0.055638	0.018316	0.0075298	0.055638	0.055638	0.028566	0.011744	0.028566	0.018316	0.055638	0.055638	0.055638	0.028566	0.086774	0.055638
0.011744	0.32919	0.13534	0.21107	0.32919	0.0048279	0.086774	0.32919	0.21107	0.16901	0.2636	0.2636	0.10837	0.21107	0.32919	0.055638	0.044551	0.16901	0.028566	1	0.32919	0.32919	0.32919	0.2636	0.2636	0.32919	0.16901	0.21107	0.32919	0.21107	0.10837	0.21107	0.13534	0.32919	8.8427e-05	0.16901	0.2636	0.32919	0.32919	0.2636	0.069483	0.13534	0.055638	0.32919	0.32919	0.32919	0.10837	0.044551	0.32919	0.32919	0.16901	0.069483	0.16901	0.10837	0.32919	0.32919	0.32919	0.16901	0.32919	0.32919
0.022873	0.64118	0.2636	0.41111	0.64118	0.0094036	0.16901	0.64118	0.41111	0.32919	0.51342	0.51342	0.21107	0.41111	0.64118	0.10837	0.086774	0.32919	0.086774	0.32919	1	0.64118	0.64118	0.51342	0.51342	0.64118	0.32919	0.41111	0.64118	0.41111	0.21107	0.41111	0.2636	0.64118	0.00026862	0.32919	0.51342	0.64118	0.64118	0.51342	0.21107	0.2636	0.10837	0.64118	0.64118	0.64118	0.21107	0.086774	0.64118	0.64118	0.32919	0.13534	0.32919	0.21107	0.64118	0.64118	0.64118	0.32919	0.64118	0.64118
0.022873	0.64118	0.2636	0.41111	0.64118	0.0094036	0.16901	0.64118	0.41111	0.32919	0.51342	0.51342	0.21107	0.41111	0.64118	0.10837	0.086774	0.32919	0.055638	0.32919	0.64118	1	0.64118	0.51342	0.51342	0.64118	0.32919	0.41111	0.64118	0.41111	0.21107	0.41111	0.2636	0.64118	0.00017223	0.32919	0.51342	0.64118	0.64118	0.51342	0.13534	0.2636	0.10837	0.64118	0.64118	0.64118	0.21107	0.086774	0.64118	0.64118	0.32919	0.13534	0.32919	0.21107	0.64118	0.64118	0.64118	0.32919	0.64118	0.64118
0.022873	0.64118	0.2636	0.41111	0.64118	0.0094036	0.16901	0.64118	0.41111	0.32919	0.51342	0.51342	0.21107	0.41111	0.64118	0.10837	0.086774	0.32919	0.055638	0.32919	0.64118	0.64118	1	0.51342	0.51342	0.64118	0.32919	0.41111	0.64118	0.41111	0.21107	0.41111	0.2636	0.64118	0.00017223	0.32919	0.51342	0.64118	0.64118	0.51342	0.13534	0.2636	0.10837	0.64118	0.64118	0.64118	0.21107	0.086774	0.64118	0.64118	0.32919	0.13534	0.32919	0.21107	0.64118	0.64118	0.64118	0.32919	0.64118	0.64118
0.018316	0.51342	0.21107	0.32919	0.51342	0.0075298	0.13534	0.51342	0.32919	0.2636	0.41111	0.41111	0.16901	0.32919	0.51342	0.086774	0.069483	0.2636	0.044551	0.2636	0.51342	0.51342	0.51342	1	0.41111	0.51342	0.2636	0.32919	0.51342	0.32919	0.16901	0.32919	0.21107	0.51342	0.00013791	0.2636	0.41111	0.51342	0.51342	0.41111	0.10837	0.21107	0.086774	0.51342	0.51342	0.51342	0.16901	0.069483	0.51342	0.51342	0.2636	0.10837	0.2636	0.16901	0.51342	0.51342	0.51342	0.2636	0.51342	0.51342
0.018316	0.51342	0.21107	0.32919	0.51342	0.0075298	0.13534	0.51342	0.32919	0.2636	0.41111	0.41111	0.16901	0.32919	0.51342	0.086774	0.069483	0.2636	0.044551	0.2636	0.51342	0.51342	0.51342	0.41111	1	0.51342	0.2636	0.32919	0.51342	0.32919	0.16901	0.32919	0.21107	0.51342	0.00013791	0.2636	0.41111	0.51342	0.51342	0.41111	0.10837	0.21107	0.086774	0.51342	0.51342	0.51342	0.16901	0.069483	0.51342	0.51342	0.2636	0.10837	0.2636	0.16901	0.51342	0.51342	0.51342	0.2636	0.51342	0.51342
0.022873	0.64118	0.2636	0.41111	0.64118	0.0094036	0.16901	0.64118	0.41111	0.32919	0.51342	0.51342	0.21107	0.41111	0.64118	0.10837	0.086774	0.32919	0.055638	0.32919	0.64118	0.64118	0.64118	0.51342	0.51342	1	0.32919	0.41111	0.64118	0.41111	0.21107	0.41111	0.2636	0.64118	0.00017223	0.32919	0.51342	0.64118	0.64118	0.51342	0.13534	0.2636	0.10837	0.64118	0.64118	0.64118	0.21107	0.086774	0.64118	0.64118	0.32919	0.13534	0.32919	0.21107	0.64118	0.64118	0.64118	0.32919	0.64118	0.64118
0.011744	0.32919	0.13534	0.21107	0.32919	0.0048279	0.086774	0.32919	0.21107	0.16901	0.2636	0.2636	0.16901	0.21107	0.32919	0.055638	0.044551	0.16901	0.028566	0.16901	0.32919	0.32919	0.32919	0.2636	0.2636	0.32919	1	0.21107	0.32919	0.21107	0.10837	0.21107	0.13534	0.32919	8.8427e-05	0.16901	0.2636	0.32919	0.32919	0.2636	0.069483	0.13534	0.055638	0.32919	0.32919	0.32919	0.10837	0.044551	0.32919	0.32919	0.16901	0.069483	0.16901	0.10837	0.32919	0.32919	0.32919	0.16901	0.32919	0.32919
0.014666	0.41111	0.16901	0.2636	0.41111	0.0060294	0.10837	0.41111	0.2636	0.21107	0.32919	0.32919	0.13534	0.2636	0.41111	0.069483	0.055638	0.21107	0.035674	0.21107	0.41111	0.41111	0.41111	0.32919	0.32919	0.41111	0.21107	1	0.41111	0.2636	0.13534	0.2636	0.16901	0.41111	0.00011043	0.21107	0.32919	0.41111	0.41111	0.32919	0.086774	0.16901	0.069483	0.41111	0.41111	0.41111	0.13534	0.055638	0.41111	0.41111	0.21107	0.086774	0.21107	0.13534	0.41111	0.41111	0.41111	0.21107	0.41111	0.41111
0.022873	0.64118	0.2636	0.41111	0.64118	0.0094036	0.16901	0.64118	0.41111	0.32919	0.51342	0.51342	0.21107	0.41111	0.64118	0.10837	0.086774	0.32919	0.055638	0.32919	0.64118	0.64118	0.64118	0.51342	0.51342	0.64118	0.32919	0.41111	1	0.41111	0.21107	0.41111	0.2636	0.64118	0.00017223	0.32919	0.51342	0.64118	0.64118	0.51342	0.13534	0.2636	0.10837	0.64118	0.64118	0.64118	0.21107	0.086774	0.64118	0.64118	0.32919	0.13534	0.32919	0.21107	0.64118	0.64118	0.64118	0.32919	0.64118	0.64118
0.014666	0.41111	0.16901	0.2636	0.41111	0.0060294	0.10837	0.41111	0.2636	0.21107	0.32919	0.32919	0.13534	0.2636	0.41111	0.069483	0.055638	0.21107	0.035674	0.21107	0.41111	0.41111	0.41111	0.32919	0.32919	0.41111	0.21107	0.2636	0.41111	1	0.13534	0.2636	0.16901	0.41111	0.00011043	0.21107	0.32919	0.41111	0.41111	0.32919	0.086774	0.16901	0.069483	0.41111	0.41111	0.41111	0.13534	0.055638	0.41111	0.41111	0.21107	0.086774	0.21107	0.13534	0.41111	0.41111	0.41111	0.32919	0.41111	0.41111
0.0075298	0.21107	0.086774	0.13534	0.21107	0.0030956	0.055638	0.21107	0.13534	0.10837	0.16901	0.16901	0.069483	0.13534	0.21107	0.035674	0.028566	0.10837	0.018316	0.10837	0.21107	0.21107	0.21107	0.16901	0.16901	0.21107	0.10837	0.13534	0.21107	0.13534	1	0.13534	0.086774	0.21107	5.6698e-05	0.10837	0.16901	0.21107	0.21107	0.16901	0.044551	0.086774	0.035674	0.21107	0.21107	0.21107	0.069483	0.028566	0.21107	0.21107	0.10837	0.044551	0.10837	0.069483	0.21107	0.21107	0.21107	0.10837	0.21107	0.21107
0.014666	0.41111	0.16901	0.2636	0.41111	0.0060294	0.10837	0.41111	0.2636	0.21107	0.32919	0.32919	0.13534	0.2636	0.41111	0.069483	0.055638	0.21107	0.035674	0.21107	0.41111	0.41111	0.41111	0.32919	0.32919	0.41111	0.21107	0.2636	0.41111	0.2636	0.13534	1	0.16901	0.41111	0.00011043	0.21107	0.32919	0.41111	0.41111	0.32919	0.086774	0.16901	0.069483	0.41111	0.41111	0.41111	0.13534	0.055638	0.41111	0.41111	0.21107	0.086774	0.21107	0.13534	0.41111	0.41111	0.41111	0.21107	0.41111	0.41111
0.0094036	0.2636	0.10837	0.16901	0.2636	0.0038659	0.069483	0.2636	0.16901	0.13534	0.21107	0.21107	0.086774	0.16901	0.2636	0.044551	0.035674	0.13534	0.022873	0.13534	0.2636	0.2636	0.2636	0.21107	0.21107	0.2636	0.13534	0.16901	0.2636	0.16901	0.086774	0.16901	1	0.2636	7.0807e-05	0.13534	0.21107	0.2636	0.2636	0.21107	0.055638	0.10837	0.044551	0.2636	0.2636	0.2636	0.086774	0.035674	0.2636	0.2636	0.13534	0.055638	0.13534	0.086774	0.2636	0.2636	0.2636	0.13534	0.2636	0.2636
0.022873	0.64118	0.2636	0.41111	0.64118	0.0094036	0.16901	0.64118	0.41111	0.32919	0.51342	0.51342	0.21107	0.41111	0.64118	0.10837	0.086774	0.32919	0.055638	0.32919	0.64118	0.64118	0.64118	0.51342	0.51342	0.64118	0.32919	0.41111	0.64118	0.41111	0.21107	0.41111	0.2636	1	0.00017223	0.32919	0.51342	0.64118	0.64118	0.51342	0.13534	0.2636	0.10837	0.64118	0.64118	0.64118	0.21107	0.086774	0.64118	0.64118	0.32919	0.13534	0.32919	0.21107	0.64118	0.64118	0.64118	0.32919	0.64118	0.64118
6.1442e-06	0.00017223	7.0807e-05	0.00011043	0.00017223	2.526e-06	4.54e-05	0.00017223	0.00011043	8.8427e-05	0.00013791	0.00013791	5.6698e-05	0.00011043	0.00017223	2.911e-05	2.3309e-05	8.8427e-05	2.3309e-05	8.8427e-05	0.00026862	0.00017223	0.00017223	0.00013791	0.00013791	0.00017223	8.8427e-05	0.00011043	0.00017223	0.00011043	5.6698e-05	0.00011043	7.0807e-05	0.00017223	1	8.8427e-05	0.00013791	0.00017223	0.00017223	0.00013791	5.6698e-05	7.0807e-05	2.911e-05	0.00017223	0.00017223	0.00017223	5.6698e-05	2.3309e-05	0.00017223	0.00017223	0.00021509	3.6353e-05	8.8427e-05	5.6698e-05	0.00017223	0.00017223	0.00017223	8.8427e-05	0.00017223	0.00017223
0.011744	0.32919	0.13534	0.21107	0.32919	0.0048279	0.086774	0.32919	0.21107	0.16901	0.2636	0.2636	0.10837	0.21107	0.32919	0.055638	0.044551	0.16901	0.028566	0.16901	0.32919	0.32919	0.32919	0.2636	0.2636	0.32919	0.16901	0.21107	0.32919	0.21107	0.10837	0.21107	0.13534	0.32919	8.8427e-05	1	0.2636	0.32919	0.32919	0.2636	0.069483	0.13534	0.055638	0.32919	0.32919	0.32919	0.10837	0.044551	0.32919	0.32919	0.16901	0.069483	0.16901	0.10837	0.32919	0.32919	0.32919	0.16901	0.32919	0.32919
0.018316	0.51342	0.21107	0.32919	0.51342	0.0075298	0.13534	0.51342	0.32919	0.2636	0.41111	0.41111	0.16901	0.32919	0.51342	0.086774	0.10837	0.2636	0.044551	0.2636	0.51342	0.51342	0.51342	0.41111	0.41111	0.51342	0.2636	0.32919	0.51342	0.32919	0.16901	0.32919	0.21107	0.51342	0.00013791	0.2636	1	0.51342	0.51342	0.64118	0.10837	0.21107	0.086774	0.51342	0.51342	0.51342	0.16901	0.069483	0.51342	0.51342	0.2636	0.10837	0.2636	0.16901	0.51342	0.51342	0.51342	0.2636	0.51342	0.80074
0.022873	0.64118	0.2636	0.41111	0.64118	0.0094036	0.16901	0.64118	0.41111	0.32919	0.51342	0.51342	0.21107	0.41111	0.64118	0.10837	0.086774	0.32919	0.055638	0.32919	0.64118	0.64118	0.64118	0.51342	0.51342	0.64118	0.32919	0.41111	0.64118	0.41111	0.21107	0.41111	0.2636	0.64118	0.00017223	0.32919	0.51342	1	0.64118	0.51342	0.13534	0.2636	0.10837	0.64118	0.64118	0.64118	0.21107	0.086774	0.64118	0.64118	0.32919	0.13534	0.32919	0.21107	0.64118	0.64118	0.64118	0.32919	0.64118	0.64118
0.022873	0.64118	0.41111	0.41111	0.64118	0.0094036	0.16901	0.64118	0.41111	0.32919	0.51342	0.51342	0.21107	0.41111	0.64118	0.10837	0.086774	0.32919	0.055638	0.32919	0.64118	0.64118	0.64118	0.51342	0.51342	0.64118	0.32919	0.41111	0.64118	0.41111	0.21107	0.41111	0.2636	0.64118	0.00017223	0.32919	0.51342	0.64118	1	0.51342	0.13534	0.2636	0.10837	0.64118	0.64118	0.64118	0.21107	0.086774	0.64118	0.64118	0.32919	0.13534	0.32919	0.21107	0.64118	0.64118	0.64118	0.32919	0.64118	0.64118
0.018316	0.51342	0.21107	0.32919	0.51342	0.0075298	0.13534	0.51342	0.32919	0.2636	0.41111	0.41111	0.16901	0.32919	0.51342	0.086774	0.10837	0.2636	0.044551	0.2636	0.51342	0.51342	0.51342	0.41111	0.41111	0.51342	0.2636	0.32919	0.51342	0.32919	0.16901	0.32919	0.21107	0.51342	0.00013791	0.2636	0.64118	0.51342	0.51342	1	0.10837	0.21107	0.086774	0.51342	0.51342	0.51342	0.16901	0.069483	0.51342	0.51342	0.2636	0.10837	0.2636	0.16901	0.51342	0.51342	0.51342	0.2636	0.51342	0.80074
0.0048279	0.13534	0.055638	0.086774	0.13534	0.0019848	0.035674	0.13534	0.086774	0.069483	0.10837	0.10837	0.044551	0.086774	0.13534	0.022873	0.028566	0.069483	0.018316	0.069483	0.21107	0.13534	0.13534	0.10837	0.10837	0.13534	0.069483	0.086774	0.13534	0.086774	0.044551	0.086774	0.055638	0.13534	5.6698e-05	0.069483	0.10837	0.13534	0.13534	0.10837	1	0.055638	0.022873	0.13534	0.13534	0.13534	0.044551	0.018316	0.13534	0.13534	0.069483	0.028566	0.069483	0.044551	0.13534	0.13534	0.13534	0.069483	0.13534	0.13534
0.0094036	0.2636	0.10837	0.16901	0.2636	0.0038659	0.069483	0.2636	0.16901	0.13534	0.21107	0.21107	0.086774	0.16901	0.2636	0.044551	0.035674	0.13534	0.022873	0.13534	0.2636	0.2636	0.2636	0.21107	0.21107	0.2636	0.13534	0.16901	0.2636	0.16901	0.086774	0.16901	0.10837	0.2636	7.0807e-05	0.13534	0.21107	0.2636	0.2636	0.21107	0.055638	1	0.044551	0.2636	0.2636	0.2636	0.086774	0.035674	0.2636	0.2636	0.13534	0.055638	0.13534	0.086774	0.2636	0.2636	0.2636	0.13534	0.2636	0.2636
0.0038659	0.10837	0.044551	0.069483	0.10837	0.0015893	0.028566	0.10837	0.069483	0.055638	0.086774	0.086774	0.035674	0.069483	0.10837	0.018316	0.014666	0.055638	0.0094036	0.055638	0.10837	0.10837	0.10837	0.086774	0.086774	0.10837	0.055638	0.069483	0.10837	0.069483	0.035674	0.069483	0.044551	0.10837	2.911e-05	0.055638	0.086774	0.10837	0.10837	0.086774	0.022873	0.044551	1	0.10837	0.10837	0.10837	0.035674	0.014666	0.10837	0.10837	0.055638	0.022873	0.055638	0.035674	0.10837	0.10837	0.10837	0.055638	0.10837	0.10837
0.022873	0.64118	0.2636	0.41111	0.64118	0.014666	0.16901	0.64118	0.41111	0.32919	0.51342	0.51342	0.21107	0.41111	0.64118	0.10837	0.086774	0.32919	0.055638	0.32919	0.64118	0.64118	0.64118	0.51342	0.51342	0.64118	0.32919	0.41111	0.64118	0.41111	0.21107	0.41111	0.2636	0.64118	0.00017223	0.32919	0.51342	0.64118	0.64118	0.51342	0.13534	0.2636	0.10837	1	0.64118	0.64118	0.21107	0.086774	0.64118	0.64118	0.32919	0.13534	0.32919	0.21107	1	0.64118	0.64118	0.32919	0.64118	0.64118
0.022873	0.64118	0.2636	0.41111	0.64118	0.0094036	0.16901	0.64118	0.41111	0.32919	0.51342	0.51342	0.21107	0.41111	0.64118	0.10837	0.086774	0.32919	0.055638	0.32919	0.64118	0.64118	0.64118	0.51342	0.51342	0.64118	0.32919	0.41111	0.64118	0.41111	0.21107	0.41111	0.2636	0.64118	0.00017223	0.32919	0.51342	0.64118	0.64118	0.51342	0.13534	0.2636	0.10837	0.64118	1	0.64118	0.21107	0.086774	0.64118	0.64118	0.32919	0.13534	0.32919	0.21107	0.64118	0.64118	0.64118	0.32919	0.64118	0.64118
0.022873	0.64118	0.2636	0.41111	0.64118	0.0094036	0.16901	0.64118	0.41111	0.32919	0.51342	0.51342	0.21107	0.41111	0.64118	0.10837	0.086774	0.32919	0.055638	0.32919	0.64118	0.64118	0.64118	0.51342	0.51342	0.64118	0.32919	0.41111	0.64118	0.41111	0.21107	0.41111	0.2636	0.64118	0.00017223	0.32919	0.51342	0.64118	0.64118	0.51342	0.13534	0.2636	0.10837	0.64118	0.64118	1	0.21107	0.086774	0.64118	0.64118	0.32919	0.13534	0.32919	0.21107	0.64118	0.64118	0.64118	0.32919	0.64118	0.64118
