0.66348	0.0063466	3.5132e-05	0.66348	0.33487	0.043054	0.57868	0.66348	0.57868	0.66348	1	0.11214	0.38394	0.22218	0.66348	0.085304	0.66348	0.66348	0.33487	0.66348	0.25474	0.66348	0.085304	0.12857	0.14741	0.44021	0.29207	0.66348	0.66348	0.032752	0.57868	0.22218	0.57868	0.11214	0.44021	0.50472	0.66348	0.57868	0.66348	0.29207	0.66348	0.50472	0.66348	0.66348	0.66348	0.57868	0.19378	0.57868
0.12857	0.0012299	6.8078e-06	0.12857	0.064891	0.0083431	0.11214	0.12857	0.11214	0.12857	0.11214	1	0.074401	0.043054	0.12857	0.01653	0.12857	0.12857	0.064891	0.12857	0.049363	0.12857	0.01653	0.024914	0.028566	0.085304	0.056597	0.12857	0.12857	0.0063466	0.11214	0.043054	0.11214	0.02173	0.085304	0.097804	0.12857	0.11214	0.12857	0.056597	0.12857	0.097804	0.12857	0.12857	0.12857	0.11214	0.037551	0.11214
0.44021	0.0042109	2.3309e-05	0.44021	0.22218	0.028566	0.38394	0.44021	0.38394	0.44021	0.38394	0.074401	1	0.14741	0.44021	0.056597	0.44021	0.44021	0.22218	0.44021	0.16901	0.44021	0.056597	0.085304	0.097804	0.29207	0.19378	0.44021	0.44021	0.02173	0.38394	0.14741	0.38394	0.074401	0.29207	0.33487	0.44021	0.38394	0.44021	0.19378	0.44021	0.33487	0.44021	0.44021	0.44021	0.38394	0.12857	0.38394
0.25474	0.0024367	1.3488e-05	0.25474	0.12857	0.02173	0.29207	0.25474	0.22218	0.25474	0.22218	0.043054	0.14741	1	0.25474	0.032752	0.25474	0.25474	0.12857	0.25474	0.097804	0.25474	0.032752	0.049363	0.074401	0.16901	0.11214	0.25474	0.25474	0.01653	0.22218	0.085304	0.29207	0.043054	0.16901	0.19378	0.25474	0.29207	0.25474	0.11214	0.25474	0.19378	0.25474	0.25474	0.25474	0.22218	0.074401	0.22218
0.76071	0.0072767	4.028e-05	0.76071	0.38394	0.049363	0.66348	0.76071	0.66348	0.76071	0.66348	0.12857	0.44021	0.25474	1	0.097804	0.76071	0.76071	0.38394	0.76071	0.29207	0.76071	0.097804	0.14741	0.16901	0.50472	0.33487	0.76071	0.76071	0.037551	0.66348	0.25474	0.66348	0.12857	0.50472	0.57868	0.76071	0.66348	0.76071	0.33487	0.76071	0.57868	0.76071	0.76071	0.76071	0.66348	0.22218	0.66348
0.097804	0.00093557	6.8078e-06	0.097804	0.049363	0.0063466	0.085304	0.097804	0.085304	0.097804	0.085304	0.01653	0.056597	0.032752	0.097804	1	0.097804	0.097804	0.049363	0.097804	0.037551	0.097804	0.012575	0.018953	0.02173	0.064891	0.043054	0.097804	0.097804	0.0063466	0.085304	0.032752	0.085304	0.01653	0.064891	0.074401	0.097804	0.085304	0.097804	0.043054	0.097804	0.074401	0.097804	0.097804	0.097804	0.085304	0.028566	0.085304
0.76071	0.0072767	4.028e-05	0.76071	0.38394	0.049363	0.66348	0.76071	0.66348	0.76071	0.66348	0.12857	0.44021	0.25474	0.76071	0.097804	1	0.76071	0.38394	0.76071	0.29207	0.76071	0.097804	0.14741	0.16901	0.50472	0.33487	0.76071	0.76071	0.037551	0.66348	0.25474	0.66348	0.12857	0.50472	0.57868	0.76071	0.66348	0.76071	0.33487	0.76071	0.57868	0.76071	0.76071	0.76071	0.66348	0.22218	0.66348
0.76071	0.0095657	5.295e-05	0.76071	0.38394	0.064891	0.66348	0.76071	0.66348	0.76071	0.66348	0.12857	0.44021	0.25474	0.76071	0.097804	0.76071	1	0.38394	0.76071	0.29207	0.76071	0.097804	0.14741	0.16901	0.50472	0.44021	1	0.76071	0.037551	0.66348	0.25474	0.66348	0.12857	0.50472	0.57868	0.76071	0.66348	0.76071	0.33487	0.76071	0.57868	0.76071	0.76071	0.76071	0.66348	0.22218	0.66348
0.38394	0.0036727	2.033e-05	0.38394	0.19378	0.024914	0.33487	0.38394	0.33487	0.38394	0.33487	0.064891	0.22218	0.12857	0.38394	0.049363	0.38394	0.38394	1	0.38394	0.14741	0.38394	0.049363	0.074401	0.085304	0.25474	0.16901	0.38394	0.38394	0.018953	0.33487	0.12857	0.33487	0.064891	0.25474	0.29207	0.38394	0.33487	0.38394	0.16901	0.38394	0.29207	0.38394	0.38394	0.38394	0.33487	0.11214	0.33487
0.76071	0.0072767	4.028e-05	0.76071	0.38394	0.049363	0.66348	0.76071	0.66348	0.76071	0.66348	0.12857	0.44021	0.25474	0.76071	0.097804	0.76071	0.76071	0.38394	1	0.29207	0.76071	0.097804	0.14741	0.16901	0.50472	0.33487	0.76071	0.76071	0.037551	0.66348	0.25474	0.66348	0.12857	0.50472	0.57868	0.76071	0.66348	0.76071	0.33487	0.76071	0.57868	0.76071	0.76071	0.76071	0.66348	0.22218	0.66348
0.29207	0.0027938	1.5465e-05	0.29207	0.14741	0.018953	0.25474	0.29207	0.25474	0.29207	0.25474	0.049363	0.16901	0.097804	0.29207	0.037551	0.29207	0.29207	0.14741	0.29207	1	0.29207	0.037551	0.056597	0.064891	0.19378	0.12857	0.29207	0.29207	0.014417	0.25474	0.12857	0.25474	0.049363	0.19378	0.22218	0.29207	0.25474	0.29207	0.12857	0.29207	0.22218	0.29207	0.29207	0.29207	0.25474	0.085304	0.25474
0.76071	0.0072767	4.028e-05	0.76071	0.38394	0.049363	0.66348	0.76071	0.66348	0.76071	0.66348	0.12857	0.44021	0.25474	0.76071	0.097804	0.76071	0.76071	0.38394	0.76071	0.29207	1	0.097804	0.14741	0.16901	0.50472	0.33487	0.76071	0.76071	0.037551	0.66348	0.25474	0.66348	0.12857	0.50472	0.57868	0.76071	0.66348	0.76071	0.33487	0.76071	0.57868	0.76071	0.76071	0.76071	0.66348	0.22218	0.66348
0.097804	0.00093557	5.1788e-06	0.097804	0.049363	0.0063466	0.085304	0.097804	0.085304	0.097804	0.085304	0.01653	0.056597	0.032752	0.097804	0.012575	0.097804	0.097804	0.049363	0.097804	0.037551	0.097804	1	0.018953	0.02173	0.064891	0.043054	0.097804	0.097804	0.0048279	0.085304	0.032752	0.085304	0.01653	0.11214	0.074401	0.097804	0.085304	0.097804	0.043054	0.097804	0.074401	0.097804	0.097804	0.097804	0.085304	0.028566	0.085304
0.14741	0.0014101	7.8055e-06	0.14741	0.074401	0.0095657	0.12857	0.14741	0.12857	0.14741	0.12857	0.024914	0.085304	0.049363	0.14741	0.018953	0.14741	0.14741	0.074401	0.14741	0.056597	0.14741	0.018953	1	0.043054	0.097804	0.064891	0.14741	0.14741	0.0072767	0.12857	0.049363	0.12857	0.024914	0.097804	0.11214	0.14741	0.12857	0.14741	0.064891	0.14741	0.14741	0.14741	0.14741	0.14741	0.12857	0.043054	0.12857
0.16901	0.0016167	8.9493e-06	0.16901	0.085304	0.010967	0.19378	0.16901	0.14741	0.16901	0.14741	0.028566	0.097804	0.074401	0.16901	0.02173	0.16901	0.16901	0.085304	0.16901	0.064891	0.16901	0.02173	0.043054	1	0.11214	0.074401	0.16901	0.16901	0.0083431	0.14741	0.056597	0.14741	0.028566	0.11214	0.12857	0.16901	0.14741	0.16901	0.074401	0.16901	0.12857	0.16901	0.16901	0.16901	0.14741	0.049363	0.14741
0.50472	0.0048279	2.6725e-05	0.50472	0.25474	0.032752	0.44021	0.50472	0.44021	0.50472	0.44021	0.085304	0.29207	0.16901	0.50472	0.064891	0.50472	0.50472	0.25474	0.50472	0.19378	0.50472	0.064891	0.097804	0.11214	1	0.22218	0.50472	0.50472	0.024914	0.44021	0.16901	0.44021	0.085304	0.33487	0.38394	0.50472	0.44021	0.50472	0.22218	0.50472	0.38394	0.50472	0.50472	0.50472	0.44021	0.14741	0.44021
0.33487	0.0042109	2.3309e-05	0.33487	0.16901	0.028566	0.29207	0.33487	0.29207	0.33487	0.29207	0.056597	0.19378	0.11214	0.33487	0.043054	0.33487	0.44021	0.16901	0.33487	0.12857	0.33487	0.043054	0.064891	0.074401	0.22218	1	0.44021	0.33487	0.01653	0.29207	0.11214	0.29207	0.056597	0.22218	0.25474	0.33487	0.29207	0.33487	0.14741	0.33487	0.25474	0.33487	0.33487	0.33487	0.29207	0.097804	0.29207
0.76071	0.0095657	5.295e-05	0.76071	0.38394	0.064891	0.66348	0.76071	0.66348	0.76071	0.66348	0.12857	0.44021	0.25474	0.76071	0.097804	0.76071	1	0.38394	0.76071	0.29207	0.76071	0.097804	0.14741	0.16901	0.50472	0.44021	1	0.76071	0.037551	0.66348	0.25474	0.66348	0.12857	0.50472	0.57868	0.76071	0.66348	0.76071	0.33487	0.76071	0.57868	0.76071	0.76071	0.76071	0.66348	0.22218	0.66348
0.76071	0.0072767	4.028e-05	0.76071	0.38394	0.049363	0.66348	0.76071	0.66348	0.76071	0.66348	0.12857	0.44021	0.25474	0.76071	0.097804	0.76071	0.76071	0.38394	0.76071	0.29207	0.76071	0.097804	0.14741	0.16901	0.50472	0.33487	0.76071	1	0.037551	0.66348	0.25474	0.66348	0.12857	0.50472	0.57868	0.76071	0.66348	0.76071	0.33487	0.76071	0.57868	0.76071	0.76071	0.76071	0.66348	0.22218	0.66348
0.037551	0.0003592	1.9884e-06	0.037551	0.018953	0.0032032	0.032752	0.037551	0.032752	0.037551	0.032752	0.0063466	0.02173	0.01653	0.037551	0.0063466	0.037551	0.037551	0.018953	0.037551	0.014417	0.037551	0.0048279	0.0072767	0.0083431	0.024914	0.01653	0.037551	0.037551	1	0.043054	0.012575	0.032752	0.0063466	0.024914	0.028566	0.037551	0.043054	0.037551	0.01653	0.049363	0.028566	0.037551	0.049363	0.037551	0.032752	0.010967	0.032752
0.66348	0.0063466	3.5132e-05	0.66348	0.33487	0.043054	0.57868	0.66348	0.57868	0.66348	0.57868	0.11214	0.38394	0.22218	0.66348	0.085304	0.66348	0.66348	0.33487	0.66348	0.25474	0.66348	0.085304	0.12857	0.14741	0.44021	0.29207	0.66348	0.66348	0.043054	1	0.22218	0.57868	0.11214	0.44021	0.50472	0.66348	0.57868	0.66348	0.29207	0.87219	0.50472	0.66348	0.87219	0.66348	0.57868	0.19378	0.57868
0.25474	0.0024367	1.3488e-05	0.25474	0.12857	0.01653	0.22218	0.25474	0.22218	0.25474	0.22218	0.043054	0.14741	0.085304	0.25474	0.032752	0.25474	0.25474	0.12857	0.25474	0.12857	0.25474	0.032752	0.049363	0.056597	0.16901	0.11214	0.25474	0.25474	0.012575	0.22218	1	0.22218	0.043054	0.16901	0.19378	0.25474	0.22218	0.25474	0.11214	0.25474	0.19378	0.25474	0.25474	0.25474	0.22218	0.074401	0.22218
0.66348	0.0063466	3.5132e-05	0.66348	0.33487	0.043054	0.57868	0.66348	0.57868	0.66348	0.57868	0.11214	0.38394	0.29207	0.66348	0.085304	0.66348	0.66348	0.33487	0.66348	0.25474	0.66348	0.085304	0.12857	0.14741	0.44021	0.29207	0.66348	0.66348	0.032752	0.57868	0.22218	1	0.11214	0.44021	0.50472	0.66348	0.57868	0.66348	0.29207	0.66348	0.50472	0.66348	0.66348	0.66348	0.57868	0.19378	0.57868
0.12857	0.0012299	6.8078e-06	0.12857	0.064891	0.0083431	0.11214	0.12857	0.11214	0.12857	0.11214	0.02173	0.074401	0.043054	0.12857	0.01653	0.12857	0.12857	0.064891	0.12857	0.049363	0.12857	0.01653	0.024914	0.028566	0.085304	0.056597	0.12857	0.12857	0.0063466	0.11214	0.043054	0.11214	1	0.085304	0.097804	0.12857	0.11214	0.12857	0.056597	0.12857	0.097804	0.12857	0.12857	0.12857	0.11214	0.037551	0.11214
0.50472	0.0048279	2.6725e-05	0.50472	0.25474	0.032752	0.44021	0.50472	0.44021	0.50472	0.44021	0.085304	0.29207	0.16901	0.50472	0.064891	0.50472	0.50472	0.25474	0.50472	0.19378	0.50472	0.11214	0.097804	0.11214	0.33487	0.22218	0.50472	0.50472	0.024914	0.44021	0.16901	0.44021	0.085304	1	0.38394	0.50472	0.44021	0.50472	0.22218	0.50472	0.38394	0.50472	0.50472	0.50472	0.44021	0.14741	0.44021
0.57868	0.0055355	3.0641e-05	0.57868	0.29207	0.037551	0.50472	0.57868	0.50472	0.57868	0.50472	0.097804	0.33487	0.19378	0.57868	0.074401	0.57868	0.57868	0.29207	0.57868	0.22218	0.57868	0.074401	0.11214	0.12857	0.38394	0.25474	0.57868	0.57868	0.028566	0.50472	0.19378	0.50472	0.097804	0.38394	1	0.57868	0.50472	0.57868	0.25474	0.57868	0.44021	0.57868	0.57868	0.57868	0.50472	0.16901	0.50472
0.76071	0.0072767	4.028e-05	0.76071	0.38394	0.049363	0.66348	0.76071	0.66348	0.76071	0.66348	0.12857	0.44021	0.25474	0.76071	0.097804	0.76071	0.76071	0.38394	0.76071	0.29207	0.76071	0.097804	0.14741	0.16901	0.50472	0.33487	0.76071	0.76071	0.037551	0.66348	0.25474	0.66348	0.12857	0.50472	0.57868	1	0.66348	0.76071	0.33487	0.76071	0.57868	0.76071	0.76071	0.76071	0.66348	0.22218	0.66348
0.66348	0.0063466	3.5132e-05	0.66348	0.33487	0.056597	0.57868	0.66348	0.57868	0.66348	0.57868	0.11214	0.38394	0.29207	0.66348	0.085304	0.66348	0.66348	0.33487	0.66348	0.25474	0.66348	0.085304	0.12857	0.14741	0.44021	0.29207	0.66348	0.66348	0.043054	0.57868	0.22218	0.57868	0.11214	0.44021	0.50472	0.66348	1	0.66348	0.29207	0.66348	0.50472	0.66348	0.66348	0.66348	0.57868	0.19378	0.57868
0.76071	0.0072767	4.028e-05	0.76071	0.38394	0.049363	0.66348	0.76071	0.66348	0.76071	0.66348	0.12857	0.44021	0.25474	0.76071	0.097804	0.76071	0.76071	0.38394	0.76071	0.29207	0.76071	0.097804	0.14741	0.16901	0.50472	0.33487	0.76071	0.76071	0.037551	0.66348	0.25474	0.66348	0.12857	0.50472	0.57868	0.76071	0.66348	1	0.33487	0.76071	0.57868	0.76071	0.76071	0.76071	0.66348	0.22218	0.66348
0.33487	0.0032032	1.7731e-05	0.33487	0.16901	0.02173	0.29207	0.33487	0.29207	0.33487	0.29207	0.056597	0.19378	0.11214	0.33487	0.043054	0.33487	0.33487	0.16901	0.33487	0.12857	0.33487	0.043054	0.064891	0.074401	0.22218	0.14741	0.33487	0.33487	0.01653	0.29207	0.11214	0.29207	0.056597	0.22218	0.25474	0.33487	0.29207	0.33487	1	0.33487	0.25474	0.33487	0.33487	0.33487	0.29207	0.097804	0.29207
0.76071	0.0072767	4.028e-05	0.76071	0.38394	0.049363	0.66348	0.76071	0.66348	0.76071	0.66348	0.12857	0.44021	0.25474	0.76071	0.097804	0.76071	0.76071	0.38394	0.76071	0.29207	0.76071	0.097804	0.14741	0.16901	0.50472	0.33487	0.76071	0.76071	0.049363	0.87219	0.25474	0.66348	0.12857	0.50472	0.57868	0.76071	0.66348	0.76071	0.33487	1	0.57868	0.76071	1	0.76071	0.66348	0.22218	0.66348
0.57868	0.0055355	3.0641e-05	0.57868	0.29207	0.037551	0.50472	0.57868	0.50472	0.57868	0.50472	0.097804	0.33487	0.19378	0.57868	0.074401	0.57868	0.57868	0.29207	0.57868	0.22218	0.57868	0.074401	0.14741	0.12857	0.38394	0.25474	0.57868	0.57868	0.028566	0.50472	0.19378	0.50472	0.097804	0.38394	0.44021	0.57868	0.50472	0.57868	0.25474	0.57868	1	0.57868	0.57868	0.57868	0.50472	0.16901	0.50472
0.76071	0.0072767	4.028e-05	0.76071	0.38394	0.049363	0.66348	0.76071	0.66348	0.76071	0.66348	0.12857	0.44021	0.25474	0.76071	0.097804	0.76071	0.76071	0.38394	0.76071	0.29207	0.76071	0.097804	0.14741	0.16901	0.50472	0.33487	0.76071	0.76071	0.037551	0.66348	0.25474	0.66348	0.12857	0.50472	0.57868	0.76071	0.66348	0.76071	0.33487	0.76071	0.57868	1	0.76071	0.76071	0.66348	0.22218	0.66348
0.76071	0.0072767	4.028e-05	0.76071	0.38394	0.049363	0.66348	0.76071	0.66348	0.76071	0.66348	0.12857	0.44021	0.25474	0.76071	0.097804	0.76071	0.76071	0.38394	0.76071	0.29207	0.76071	0.097804	0.14741	0.16901	0.50472	0.33487	0.76071	0.76071	0.049363	0.87219	0.25474	0.66348	0.12857	0.50472	0.57868	0.76071	0.66348	0.76071	0.33487	1	0.57868	0.76071	1	0.76071	0.66348	0.22218	0.66348
0.76071	0.0072767	4.028e-05	0.76071	0.38394	0.049363	0.66348	0.76071	0.66348	0.76071	0.66348	0.12857	0.44021	0.25474	0.76071	0.097804	0.76071	0.76071	0.38394	0.76071	0.29207	0.76071	0.097804	0.14741	0.16901	0.50472	0.33487	0.76071	0.76071	0.037551	0.66348	0.25474	0.66348	0.12857	0.50472	0.57868	0.76071	0.66348	0.76071	0.33487	0.76071	0.57868	0.76071	0.76071	1	0.66348	0.22218	0.66348
0.66348	0.0063466	3.5132e-05	0.66348	0.33487	0.043054	0.57868	0.66348	0.57868	0.66348	0.57868	0.11214	0.38394	0.22218	0.66348	0.085304	0.66348	0.66348	0.33487	0.66348	0.25474	0.66348	0.085304	0.12857	0.14741	0.44021	0.29207	0.66348	0.66348	0.032752	0.57868	0.22218	0.57868	0.11214	0.44021	0.50472	0.66348	0.57868	0.66348	0.29207	0.66348	0.50472	0.66348	0.66348	0.66348	1	0.19378	0.57868
0.22218	0.0021253	1.1764e-05	0.22218	0.11214	0.014417	0.19378	0.22218	0.19378	0.22218	0.19378	0.037551	0.12857	0.074401	0.22218	0.028566	0.22218	0.22218	0.11214	0.22218	0.085304	0.22218	0.028566	0.043054	0.049363	0.14741	0.097804	0.22218	0.22218	0.010967	0.19378	0.074401	0.19378	0.037551	0.14741	0.16901	0.22218	0.19378	0.22218	0.097804	0.22218	0.16901	0.22218	0.22218	0.22218	0.19378	1	0.19378
0.66348	0.0063466	3.5132e-05	0.66348	0.33487	0.043054	0.57868	0.66348	0.57868	0.66348	0.57868	0.11214	0.38394	0.22218	0.66348	0.085304	0.66348	0.66348	0.33487	0.66348	0.25474	0.66348	0.085304	0.12857	0.14741	0.44021	0.29207	0.66348	0.66348	0.032752	0.57868	0.22218	0.57868	0.11214	0.44021	0.50472	0.66348	0.57868	0.66348	0.29207	0.66348	0.50472	0.66348	0.66348	0.66348	0.57868	0.19378	1
